latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.75935,104.94167,330.75,0.55,0.43,2022-03-09,0553,SNPP,SNPP,n,2,293.48,2.56,D,0
20.76013,104.9449,332.73,0.55,0.43,2022-03-09,0553,SNPP,SNPP,n,2,293.35,5.17,D,0
20.80618,104.95446,337.47,0.55,0.42,2022-03-09,0553,SNPP,SNPP,n,2,294.42,9.18,D,0
20.81006,104.9537,333.97,0.55,0.42,2022-03-09,0553,SNPP,SNPP,n,2,294.81,10.52,D,0
20.84285,104.97948,332.72,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,294.42,6.27,D,0
20.84192,104.97427,331.13,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,294.9,6.27,D,0
20.84583,104.97369,346.66,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,295.02,14.05,D,0
20.88995,105.08239,332.26,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,290.85,3.73,D,0
21.02958,104.92081,335.75,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,292.93,11.15,D,0
21.02865,104.91566,333.34,0.55,0.42,2022-03-09,0553,SNPP,SNPP,n,2,299.51,16.27,D,0
21.03352,104.92036,332.79,0.54,0.42,2022-03-09,0553,SNPP,SNPP,n,2,293.22,11.15,D,0
21.03251,104.91476,333.82,0.55,0.42,2022-03-09,0553,SNPP,SNPP,n,2,292.64,16.27,D,0
21.90734,105.87444,331.15,0.47,0.4,2022-03-09,0553,SNPP,SNPP,n,2,295.21,3.11,D,0
21.27554,105.63566,305.38,0.52,0.41,2022-03-18,1853,SNPP,SNPP,n,2,292.38,1.12,N,0
21.03958,106.58862,305.83,0.39,0.44,2022-03-18,1853,SNPP,SNPP,n,2,292.52,0.82,N,2
21.03918,106.58955,304.67,0.39,0.44,2022-03-18,1853,SNPP,SNPP,n,2,292.57,0.64,N,2
21.01485,106.5416,302.49,0.39,0.44,2022-03-18,1853,SNPP,SNPP,n,2,291.77,0.95,N,2
20.63619,104.8796,331.86,0.41,0.37,2022-03-19,0605,SNPP,SNPP,n,2,298.85,2.2,D,0
20.61907,104.89688,329.78,0.46,0.47,2022-03-20,0546,SNPP,SNPP,n,2,295.69,4.2,D,0
20.90676,105.14986,345.01,0.44,0.46,2022-03-20,0546,SNPP,SNPP,n,2,296.42,4.75,D,0
20.90608,105.1463,339.12,0.44,0.46,2022-03-20,0546,SNPP,SNPP,n,2,295.45,4.75,D,0
21.02781,104.91886,343.67,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,297.34,8.2,D,0
21.0434,104.93081,341.95,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,297.37,12.98,D,0
21.0425,104.92612,337.23,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,296.11,12.98,D,0
21.04064,104.91642,342.33,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,297.82,60.39,D,0
21.04498,104.91593,367,0.45,0.47,2022-03-20,0546,SNPP,SNPP,h,2,298.05,60.39,D,0
21.04414,104.91154,346.95,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,299.2,145.27,D,0
21.04949,104.91636,341.98,0.45,0.47,2022-03-20,0546,SNPP,SNPP,n,2,296.67,8.54,D,0
21.6278,105.42432,334.04,0.41,0.45,2022-03-20,0547,SNPP,SNPP,n,2,293.47,2.35,D,0
21.2754,105.63176,319.61,0.57,0.43,2022-03-20,1815,SNPP,SNPP,n,2,291.09,2.81,N,0
21.27473,105.6373,314.47,0.57,0.43,2022-03-20,1815,SNPP,SNPP,n,2,290.86,2.81,N,0
21.27769,105.63686,329.18,0.57,0.43,2022-03-20,1815,SNPP,SNPP,n,2,291.13,1.87,N,0
21.2737,105.63628,304.03,0.57,0.43,2022-03-20,1815,SNPP,SNPP,n,2,290.78,1.87,N,0
20.94922,105.10032,340.51,0.43,0.62,2022-03-21,0528,SNPP,SNPP,n,2,291.01,5.63,D,0
20.89261,105.17932,329.02,0.74,0.76,2022-03-21,0708,SNPP,SNPP,n,2,287.8,7.34,D,0
21.0164,106.53007,300.64,0.33,0.55,2022-03-21,1757,SNPP,SNPP,n,2,278.81,0.91,N,2
20.20308,105.93616,306.58,0.35,0.57,2022-03-21,1757,SNPP,SNPP,n,2,287.73,1.36,N,0
20.48181,105.64139,367,0.39,0.59,2022-03-22,0649,SNPP,SNPP,h,2,290.51,18.78,D,0
20.48132,105.64109,367,0.39,0.59,2022-03-22,0649,SNPP,SNPP,h,2,290.55,11.33,D,0
20.48723,105.64457,333.98,0.39,0.59,2022-03-22,0649,SNPP,SNPP,n,2,288.73,18.78,D,0
20.48684,105.64043,331.04,0.39,0.59,2022-03-22,0649,SNPP,SNPP,n,2,288.69,11.33,D,0
20.49965,105.59894,348.15,0.39,0.59,2022-03-22,0649,SNPP,SNPP,n,2,288.56,4.93,D,0
20.40186,105.90145,300.85,0.45,0.63,2022-03-22,1918,SNPP,SNPP,n,2,276.67,0.85,N,2
20.40598,105.90142,311.46,0.45,0.39,2022-03-25,1822,SNPP,SNPP,n,2,295.69,1.66,N,2
20.4024,105.90088,314.67,0.45,0.39,2022-03-25,1822,SNPP,SNPP,n,2,295.37,1.44,N,2
20.39882,105.90033,313.74,0.45,0.39,2022-03-25,1822,SNPP,SNPP,n,2,294.92,1.44,N,0
20.34802,105.912,310.16,0.45,0.39,2022-03-25,1822,SNPP,SNPP,n,2,295.35,1.16,N,2
20.34088,105.91087,307.14,0.45,0.39,2022-03-25,1822,SNPP,SNPP,n,2,294.91,0.83,N,2
20.1849,105.42139,334.19,0.34,0.56,2022-03-26,0534,SNPP,SNPP,n,2,299.91,3.22,D,0
20.11386,104.98611,338.38,0.36,0.58,2022-03-26,0534,SNPP,SNPP,n,2,297.81,3.55,D,0
20.28326,105.48233,356.42,0.34,0.56,2022-03-26,0534,SNPP,SNPP,n,2,299.13,5.84,D,0
20.80956,104.9537,350.64,0.36,0.57,2022-03-26,0534,SNPP,SNPP,n,2,303.59,4.36,D,0
21.16574,105.91568,307.05,0.57,0.52,2022-03-26,1803,SNPP,SNPP,n,2,292.92,0.68,N,0
21.02013,106.53,309.87,0.52,0.5,2022-03-26,1803,SNPP,SNPP,n,2,293.33,1.31,N,2
21.01437,106.53948,313.96,0.52,0.5,2022-03-26,1803,SNPP,SNPP,n,2,293.68,2.07,N,2
20.40305,105.89919,313.65,0.56,0.51,2022-03-26,1803,SNPP,SNPP,n,2,294.99,3.12,N,2
20.34823,105.9113,305.83,0.56,0.51,2022-03-26,1803,SNPP,SNPP,n,2,295.2,1.27,N,2
21.5556,105.86971,295.31,0.34,0.56,2022-04-02,1912,SNPP,SNPP,n,2,283.38,0.31,N,2
20.78374,105.63546,295.59,0.34,0.56,2022-04-02,1912,SNPP,SNPP,n,2,282.76,0.26,N,0
20.4228,105.90041,295.98,0.36,0.57,2022-04-02,1912,SNPP,SNPP,n,2,283.94,0.54,N,0
20.40639,105.90015,297.21,0.36,0.57,2022-04-02,1912,SNPP,SNPP,n,2,284.68,1.15,N,2
20.40043,105.90229,309,0.36,0.57,2022-04-02,1912,SNPP,SNPP,n,2,284.21,1.19,N,2
20.40097,105.90276,308.22,0.36,0.57,2022-04-02,1912,SNPP,SNPP,n,2,284.33,1.24,N,2
20.34361,105.91417,298.47,0.36,0.57,2022-04-02,1912,SNPP,SNPP,n,2,283.34,0.83,N,2
21.25307,106.74328,335.73,0.56,0.43,2022-04-03,0624,SNPP,SNPP,n,2,301.68,3.46,D,0
21.35897,105.65385,333.65,0.49,0.4,2022-04-03,0624,SNPP,SNPP,n,2,300.01,8.12,D,0
21.50418,106.51801,329.2,0.55,0.43,2022-04-03,0624,SNPP,SNPP,n,2,299.18,2.39,D,0
21.44912,105.81931,331.73,0.5,0.41,2022-04-03,0624,SNPP,SNPP,n,2,297.97,3.11,D,0
21.52458,106.23655,335.54,0.53,0.42,2022-04-03,0624,SNPP,SNPP,n,2,300.92,5.01,D,0
21.7575,106.69659,332.96,0.57,0.43,2022-04-03,0624,SNPP,SNPP,n,2,298.84,3.96,D,0
21.75503,106.69549,328.52,0.57,0.43,2022-04-03,0624,SNPP,SNPP,n,2,298.28,3.78,D,0
21.56212,105.0493,328.47,0.46,0.39,2022-04-03,0624,SNPP,SNPP,n,2,296.56,2.8,D,0
21.68486,105.68036,330.19,0.5,0.41,2022-04-03,0624,SNPP,SNPP,n,2,301.03,3.13,D,0
21.7896,105.99441,331.66,0.52,0.41,2022-04-03,0624,SNPP,SNPP,n,2,299.76,2.72,D,0
21.83744,105.82015,331.77,0.51,0.41,2022-04-03,0624,SNPP,SNPP,n,2,299.34,5.95,D,0
21.83297,105.57458,329.51,0.49,0.41,2022-04-03,0624,SNPP,SNPP,l,2,300.79,3.36,D,0
21.84683,105.26883,332.24,0.48,0.4,2022-04-03,0624,SNPP,SNPP,n,2,296.14,3.96,D,0
21.92133,105.43478,330.21,0.49,0.4,2022-04-03,0624,SNPP,SNPP,n,2,299.68,3.22,D,0
21.91942,105.43694,334.09,0.49,0.4,2022-04-03,0624,SNPP,SNPP,n,2,301.37,4.21,D,0
21.53152,106.72633,297.32,0.39,0.44,2022-04-03,1853,SNPP,SNPP,n,2,283.76,0.21,N,0
20.13109,105.45177,337.32,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.6,4.86,D,0
20.23532,106.02335,330.29,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.96,3.12,D,0
20.23922,106.02646,330.52,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,301.04,2.94,D,0
20.24196,106.02219,330.61,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.18,2.32,D,0
20.11919,105.05508,326.28,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,293.46,1.3,D,0
20.33037,106.06785,332.92,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.13,1.29,D,0
20.46379,106.33583,333.53,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,302.73,2.77,D,0
20.40363,105.90299,332.8,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.11,5.26,D,0
20.35287,105.48221,338.05,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.55,4.51,D,0
20.36391,105.05481,348.18,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,295.98,7.44,D,0
20.50664,105.89203,337.35,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.27,5.24,D,0
20.51374,105.89818,334.11,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.47,4.49,D,0
20.51764,105.9013,341.01,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,301.42,4.81,D,0
20.51648,105.89389,344.49,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,302.63,4.49,D,0
21.03257,105.9203,331.84,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,302.03,3.49,D,0
20.91864,105.17439,336.9,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.94,5.25,D,0
20.94782,105.22767,330.35,0.4,0.37,2022-04-04,0605,SNPP,SNPP,l,2,294.37,2.84,D,0
20.94962,105.23104,329.72,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,293.9,2.97,D,0
20.94902,105.2273,327.83,0.4,0.37,2022-04-04,0605,SNPP,SNPP,l,2,293.09,1.8,D,0
21.07384,105.95071,333.44,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.52,2.37,D,0
21.09725,106.07959,329.44,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,301.64,2.02,D,0
21.09848,105.99962,367,0.39,0.36,2022-04-04,0605,SNPP,SNPP,h,2,306.34,11.68,D,0
21.09013,105.90214,330.26,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,300.82,3.67,D,0
20.9734,105.16425,330.61,0.4,0.37,2022-04-04,0605,SNPP,SNPP,l,2,294.44,9.44,D,0
21.04857,105.6151,329.05,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,302.14,2.48,D,0
21.05249,105.61824,328.74,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.01,2.04,D,0
21.0519,105.6145,331.33,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,302.17,2.04,D,0
21.05523,105.61391,330.36,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.14,2.04,D,0
21.19313,106.48326,331.82,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.03,7.39,D,0
21.19257,106.47958,344.68,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.4,7.39,D,0
21.1469,106.18088,332.54,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,301.28,2.3,D,0
21.21432,106.60066,328.96,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.74,4.44,D,0
21.15436,106.1189,333.88,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,307.61,5.47,D,0
21.07639,105.61782,328.83,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,301.18,2.51,D,0
20.91637,106.13468,330.11,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,304.82,2.26,D,0
20.92585,106.15197,343.23,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.92,3.88,D,0
21.18179,105.94673,332.52,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,301.81,3.46,D,0
21.03334,104.90529,327.44,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.03,3.43,D,0
21.33787,106.79138,342.98,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.24,9.53,D,0
21.24877,106.18182,367,0.38,0.36,2022-04-04,0605,SNPP,SNPP,h,2,307.03,13.17,D,0
21.2482,106.17814,348.11,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,304.09,6.17,D,0
21.10978,105.05666,332.66,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,298.23,2.31,D,0
21.17261,105.22596,332.67,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,298.66,4.34,D,0
21.17199,105.22214,329.84,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.22,4.34,D,0
21.25026,105.67139,334.52,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.16,6.11,D,0
21.42713,106.71186,330.95,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.12,2.18,D,0
21.26584,105.48792,328.82,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,302.79,2.19,D,0
21.33319,105.87451,336.99,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,303.8,3.31,D,0
21.30246,105.67741,329.79,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.78,1.86,D,0
21.3021,105.63146,328.91,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,302.95,3.54,D,0
21.34352,105.67776,330.61,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.01,4.66,D,0
21.27269,105.22699,337.07,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,301.33,7.7,D,0
21.27209,105.22322,330.28,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,295.7,3.82,D,0
21.45834,106.40301,332.4,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.93,2.6,D,0
21.34373,105.66217,337.81,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.07,2.8,D,0
21.35895,105.56347,335.2,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.4,2.6,D,0
21.33176,105.34832,332.54,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,304,4.5,D,0
21.33116,105.34455,328.89,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,299.78,1.96,D,0
21.3357,105.35148,330.69,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.32,5.67,D,0
21.55433,106.74665,332.37,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.6,4.03,D,0
21.55818,106.72696,335.56,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.62,3.29,D,0
21.28935,104.95384,333.55,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,296.02,3.97,D,0
21.43244,105.81473,334,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.89,2.37,D,0
21.52777,106.36821,338.41,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.59,6.79,D,0
21.46113,105.88977,335.25,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,309.49,2.96,D,0
21.46502,105.8929,331.05,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.68,4.13,D,0
21.46445,105.88919,334.89,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,306.53,2.96,D,0
21.47165,105.89173,329.63,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.88,3.79,D,0
21.60476,106.56675,331.24,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,295.99,3.74,D,0
21.51161,105.71616,342.21,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.07,3.32,D,0
21.54581,105.69476,332.9,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.99,10.26,D,0
21.43001,104.89648,335.02,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,294.23,2.77,D,0
21.43336,104.89576,337.23,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,294.82,7.27,D,0
21.6299,106.04208,333.15,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.17,8.16,D,0
21.63937,106.05941,333.21,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.7,4.56,D,0
21.71639,106.2739,346.73,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.63,4.34,D,0
21.73132,106.2827,332.47,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.47,6.38,D,0
21.73462,106.28212,335.86,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.36,6.38,D,0
21.74019,106.29632,344.58,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.47,6.37,D,0
21.74794,106.30257,345.04,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.18,5.62,D,0
21.75624,106.31251,331.01,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.25,3.87,D,0
21.76286,106.31136,333.87,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.88,12.64,D,0
21.76617,106.31078,332.54,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.3,12.64,D,0
21.71914,105.91994,333.13,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.9,2.31,D,0
21.79306,106.00214,329.44,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.18,1.62,D,0
21.73894,105.65267,331.78,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.25,2.4,D,0
21.67164,105.22458,329.21,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.94,2.58,D,0
21.77796,105.77208,332.86,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.97,3.12,D,0
21.68525,105.09325,332.28,0.4,0.37,2022-04-04,0605,SNPP,SNPP,n,2,297.24,2.31,D,0
21.83455,105.96427,332.09,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,295.57,2.51,D,0
21.81498,105.83794,342.94,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.29,9.39,D,0
21.85097,106.04888,328.45,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,295.9,1.32,D,0
21.84643,106.01932,329.23,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.58,1.79,D,0
21.90828,106.15678,331.41,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.6,2.44,D,0
21.91981,106.14336,336.46,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.31,9.03,D,0
21.91203,106.00382,334.78,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.73,8.21,D,0
21.80697,105.32845,330.51,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,295.65,1.76,D,0
21.91534,106.00324,344.26,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.99,8.21,D,0
21.84564,105.48756,333.24,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,293.49,3.82,D,0
21.87484,105.60901,328.48,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,295.92,1.24,D,0
21.82019,105.25988,335.16,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.12,2.43,D,0
21.84377,105.3756,332.12,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.23,6.43,D,0
21.82005,105.20509,330.15,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.01,2.98,D,0
21.90065,105.45407,328.08,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,296.13,119.14,D,0
21.86274,105.08446,330.09,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,297.48,2.28,D,0
21.93276,105.5062,332.17,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.26,14.71,D,0
21.92159,105.43497,341.8,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.02,9.38,D,0
21.91482,105.3048,328.9,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.83,2.2,D,0
21.88648,105.06039,331.28,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,295.31,4.77,D,0
21.92899,105.09945,342.36,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.04,11.97,D,0
20.79249,106.7191,334.21,0.38,0.36,2022-04-04,0605,SNPP,SNPP,l,2,306.53,3.7,D,0
20.75567,105.38345,332.66,0.39,0.37,2022-04-04,0605,SNPP,SNPP,n,2,297.83,2.28,D,0
20.90099,105.85993,333.27,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.98,6.1,D,0
20.95245,106.17006,333.47,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,297.06,3.83,D,0
20.95188,106.16637,343.01,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.59,3.83,D,0
20.90489,105.86305,335,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,299.04,3.63,D,0
21.0176,106.52936,341.43,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,309.01,2.94,D,2
20.88584,105.54462,329.36,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,301.19,2.67,D,0
20.92796,105.70975,333.36,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.81,3.18,D,0
20.90769,105.55984,344.65,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.5,3.12,D,0
21.09647,106.67045,337.08,0.38,0.36,2022-04-04,0605,SNPP,SNPP,n,2,300.71,2.72,D,0
20.99144,105.98463,331.56,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,301.74,3.12,D,0
20.99087,105.98093,332.2,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,303.21,2.46,D,0
20.99029,105.97723,333.87,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.07,2.46,D,0
20.99361,105.97665,330.24,0.39,0.36,2022-04-04,0605,SNPP,SNPP,l,2,305.18,4.05,D,0
20.8271,104.90707,328.86,0.4,0.37,2022-04-04,0605,SNPP,SNPP,l,2,296.31,4.08,D,0
21.02651,105.92519,332.06,0.39,0.36,2022-04-04,0605,SNPP,SNPP,n,2,298.52,6.76,D,0
21.84089,105.20492,298.71,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.14,0.51,N,0
21.59328,106.62071,303.74,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.58,0.58,N,0
21.7001,105.88,299.39,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.59,0.46,N,0
21.56655,106.49421,300.31,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.43,0.59,N,0
21.60692,106.11026,297.41,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.81,0.49,N,0
21.46072,106.43359,302.43,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.04,0.46,N,0
21.42057,106.30106,298.26,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,285.68,0.48,N,0
21.37835,105.53236,300.08,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.57,0.21,N,0
21.27797,105.63634,320.07,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.48,1.08,N,0
21.27465,105.63575,308.38,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,288.75,0.92,N,0
21.1953,106.12149,297.81,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.79,0.25,N,0
21.21433,105.93567,302.21,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.23,0.48,N,0
21.21102,105.93508,300.42,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.97,0.48,N,0
21.01829,106.52989,304.93,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,291.58,1.65,N,2
21.0132,106.54037,313.73,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,290.07,1.94,N,2
20.99756,106.3401,345.03,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,293.15,5.93,N,0
20.99815,106.33641,299.06,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.29,5.93,N,0
20.99426,106.33949,297.36,0.39,0.36,2022-04-04,1834,SNPP,SNPP,n,2,286.46,0.66,N,0
20.92442,105.90453,304.61,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.97,0.86,N,0
20.75839,106.12029,312.02,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,287.77,1,N,0
20.53076,105.86604,307.34,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,288.86,0.64,N,2
20.40647,105.90094,315.75,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,290.19,1.55,N,2
20.40317,105.90035,314.4,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,289.32,1.55,N,2
20.39928,105.90343,309.31,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,288.84,1.01,N,0
20.34727,105.91364,307.07,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,288.37,0.75,N,2
20.34066,105.91246,305.56,0.38,0.36,2022-04-04,1834,SNPP,SNPP,n,2,288.01,0.78,N,2
20.12756,105.86761,303.31,0.38,0.36,2022-04-04,1835,SNPP,SNPP,n,2,286.75,0.68,N,2
21.1096,106.79804,332.43,0.52,0.42,2022-04-05,0546,SNPP,SNPP,n,2,297.48,3.33,D,0
21.11342,106.79737,327.57,0.52,0.42,2022-04-05,0546,SNPP,SNPP,n,2,295.69,3.33,D,0
21.37515,104.90694,332.73,0.44,0.46,2022-04-05,0546,SNPP,SNPP,n,2,292.41,2.43,D,0
21.61524,106.07368,334.2,0.56,0.43,2022-04-05,0546,SNPP,SNPP,n,2,297.77,8.84,D,0
21.61918,106.07292,334.04,0.56,0.43,2022-04-05,0546,SNPP,SNPP,n,2,293.65,8.84,D,0
21.6724,106.03847,329.48,0.56,0.43,2022-04-05,0546,SNPP,SNPP,n,2,294.8,4.06,D,0
