Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Temperature,Relative Humidity,Precipitation,Clouds,Pressure,UV Index,Wind Speed,Wind Direction,Solar Radiation
2026-08-16 01:00:00,2026-08-15T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,283.0,30.0,55.6,47.5,30.0,25.5,28.0,92,0.0,28,1002,0.0,2.16,132,0
2026-08-16 02:00:00,2026-08-15T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,279.2,29.0,50.5,52.5,36.0,25.2,27.8,93,0.0,17,1002,0.0,2.43,109,0
2026-08-16 03:00:00,2026-08-15T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,275.3,28.0,11.0,58.0,39.0,25.0,27.4,94,0.0,26,1001,0.0,2.32,103,0
2026-08-16 04:00:00,2026-08-15T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,271.4,27.0,40.2,77.5,47.0,24.5,27.0,94,0.0,0,1002,0.0,2.24,77,0
2026-08-16 05:00:00,2026-08-15T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,252.9,24.0,18.7,78.0,48.0,26.5,26.7,95,0.0,100,1002,0.0,1.56,57,0
2026-08-16 06:00:00,2026-08-15T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,234.4,21.0,18.9,53.5,37.0,25.0,26.6,95,0.0,100,1002,0.7,1.38,24,32
2026-08-16 07:00:00,2026-08-16T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,215.9,18.0,97.0,36.5,30.0,25.5,27.0,95,0.0,100,1002,1.5,1.61,358,75
2026-08-16 08:00:00,2026-08-16T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,199.0,14.0,20.0,55.0,35.0,25.3,28.1,90,0.0,72,1002,3.2,2.07,331,316
2026-08-16 09:00:00,2026-08-16T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,182.1,10.0,23.0,30.0,25.0,47.0,28.6,88,0.0,59,1003,5.0,2.79,316,557
2026-08-16 10:00:00,2026-08-16T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,165.2,6.0,66.6,68.0,48.0,25.0,29.8,85,0.0,100,1003,5.7,1.9,359,130
2026-08-16 11:00:00,2026-08-16T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,168.1,5.3,41.9,72.5,50.0,25.5,30.9,80,0.0,17,1002,6.9,1.97,356,922
2026-08-16 12:00:00,2026-08-16T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,171.0,4.7,49.9,60.5,40.0,26.0,31.7,79,0.0,14,1002,8.0,2.15,0,956
2026-08-16 13:00:00,2026-08-16T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,173.9,4.0,61.4,47.5,30.0,26.0,32.8,73,0.0,0,1001,4.5,1.96,358,925
2026-08-16 14:00:00,2026-08-16T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,178.0,5.0,48.4,57.0,36.0,26.0,33.4,71,0.0,0,1000,3.6,1.67,6,826
2026-08-16 15:00:00,2026-08-16T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,182.1,6.0,54.5,48.2,32.0,26.0,33.4,70,0.0,0,1000,2.2,1.49,27,669
2026-08-16 16:00:00,2026-08-16T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,186.2,7.0,51.0,48.5,33.0,26.0,34.0,65,0.0,1,999,1.4,1.01,31,471
2026-08-16 17:00:00,2026-08-16T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,180.9,10.7,53.5,62.0,38.0,27.0,33.2,68,0.0,0,999,0.9,1.72,97,251
2026-08-16 18:00:00,2026-08-16T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,175.7,14.3,58.4,56.0,35.0,27.0,31.8,75,0.0,0,999,0.7,3.02,137,46
2026-08-16 19:00:00,2026-08-16T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,170.4,18.0,48.4,58.0,38.0,25.5,30.6,78,0.0,0,1000,0.0,2.88,169,0
2026-08-16 20:00:00,2026-08-16T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,188.7,21.0,24.6,56.5,36.0,26.0,29.9,82,0.5,100,1001,0.0,2.33,193,0
2026-08-16 21:00:00,2026-08-16T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,207.0,24.0,31.3,56.3,35.0,25.8,29.4,85,3.75,36,1002,0.0,1.71,192,0
2026-08-16 22:00:00,2026-08-16T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,,27.0,22.8,55.5,33.0,26.0,29.1,88,4.0,78,1003,0.0,1.4,177,0
2026-08-16 23:00:00,2026-08-16T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,227.0,26.7,25.5,51.0,32.0,26.5,29.3,88,1.25,100,1002,0.0,1.36,130,0
2026-08-17 00:00:00,2026-08-16T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,228.8,26.3,17.1,36.5,23.0,25.5,28.6,89,0.0,100,1002,0.0,2.23,96,0
2026-08-17 01:00:00,2026-08-16T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,230.5,26.0,16.9,27.0,20.0,26.5,27.9,90,0.0,100,1002,0.0,2.52,82,0
2026-08-17 02:00:00,2026-08-16T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,224.1,25.0,38.3,30.0,23.0,26.0,27.4,91,0.0,86,1001,0.0,2.54,84,0
2026-08-17 03:00:00,2026-08-16T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,217.7,24.0,27.4,46.0,29.0,26.0,27.1,91,0.0,36,1001,0.0,2.04,79,0
2026-08-17 04:00:00,2026-08-16T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,211.3,23.0,40.0,43.8,30.0,97.0,27.0,93,0.0,26,1001,0.0,1.7,36,0
2026-08-17 05:00:00,2026-08-16T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,191.6,20.0,30.4,48.5,30.0,25.5,27.0,92,0.0,45,1002,0.0,1.81,24,0
2026-08-17 06:00:00,2026-08-16T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,172.0,17.0,31.4,31.5,24.0,25.5,26.9,92,0.0,35,1002,0.9,1.69,17,39
2026-08-17 07:00:00,2026-08-17T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,152.3,14.0,64.3,29.5,25.0,165.0,27.5,90,0.0,2,1002,1.2,1.72,11,242
2026-08-17 08:00:00,2026-08-17T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,150.8,11.7,20.5,41.0,29.0,27.0,28.3,87,0.0,9,1002,1.5,1.38,9,464
2026-08-17 09:00:00,2026-08-17T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,149.2,9.3,41.2,60.0,38.0,26.5,29.9,80,0.0,60,1003,2.5,1.95,316,552
2026-08-17 10:00:00,2026-08-17T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,147.7,7.0,211.0,35.0,30.0,246.0,31.5,74,0.0,16,1003,3.4,2.27,317,823
2026-08-17 11:00:00,2026-08-17T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,148.0,44.7,56.4,66.0,42.0,32.0,32.8,68,0.0,21,1002,4.9,2.51,318,924
2026-08-17 12:00:00,2026-08-17T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,124,148.4,177.0,44.1,83.0,53.0,28.5,33.8,63,0.0,23,1002,5.6,2.37,319,960
2026-08-17 13:00:00,2026-08-17T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,148.8,120.0,39.7,79.0,51.0,28.0,34.8,59,0.0,21,1001,4.4,2.39,321,929
2026-08-17 14:00:00,2026-08-17T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,151.3,234.0,43.6,56.0,36.0,26.0,35.2,58,0.0,17,1000,3.1,2.08,333,830
2026-08-17 15:00:00,2026-08-17T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,153.9,39.0,49.2,40.5,26.0,26.0,35.2,60,0.0,0,1000,2.2,1.77,354,671
2026-08-17 16:00:00,2026-08-17T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,156.4,7.0,245.0,41.5,26.0,143.0,35.3,58,0.0,0,1000,1.3,1.87,9,471
2026-08-17 17:00:00,2026-08-17T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,162.0,38.7,168.9,37.8,24.0,104.2,34.6,60,0.0,2,999,0.8,1.53,44,249
2026-08-17 18:00:00,2026-08-17T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,167.7,112.0,21.6,46.0,29.0,26.0,33.8,62,0.0,5,999,0.6,1.58,92,44
2026-08-17 19:00:00,2026-08-17T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,173.3,102.0,16.8,30.5,20.0,26.5,32.3,71,0.0,97,1000,0.0,1.73,167,0
2026-08-17 20:00:00,2026-08-17T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,169.8,139.0,15.8,40.5,25.0,26.5,30.8,77,0.0,100,1001,0.0,2.35,191,0
2026-08-17 21:00:00,2026-08-17T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,166.3,190.0,8.2,47.5,29.0,25.5,30.0,81,0.0,38,1002,0.0,2.66,181,0
2026-08-17 22:00:00,2026-08-17T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,162.8,102.0,33.9,49.5,31.0,26.5,29.6,84,0.0,0,1002,0.0,2.21,167,0
2026-08-17 23:00:00,2026-08-17T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,160.7,100.0,27.4,40.0,27.0,26.5,28.9,83,0.0,0,1002,0.0,2.9,197,0
2026-08-18 00:00:00,2026-08-17T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,158.5,71.0,15.0,60.0,36.0,25.5,28.2,84,0.0,0,1002,0.0,1.8,234,0
2026-08-18 01:00:00,2026-08-17T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,156.4,96.0,14.4,51.5,33.0,26.5,27.3,88,0.0,22,1002,0.0,0.24,232,0
2026-08-18 02:00:00,2026-08-17T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,153.7,69.0,58.3,55.5,30.0,26.0,27.1,89,0.0,33,1002,0.0,1.04,17,0
2026-08-18 03:00:00,2026-08-17T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,151.0,92.0,19.2,53.0,33.0,27.0,26.8,90,0.25,41,1002,0.0,1.14,25,0
2026-08-18 04:00:00,2026-08-17T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,148.2,51.0,44.1,49.0,26.0,26.5,26.3,90,1.75,100,1002,0.0,1.13,320,0
2026-08-18 05:00:00,2026-08-17T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,155.8,74.7,35.2,43.0,23.0,26.5,26.3,91,1.25,92,1002,0.0,1.15,290,0
2026-08-18 06:00:00,2026-08-17T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,163.4,104.0,20.4,42.0,24.0,26.0,26.3,92,1.25,98,1002,0.6,1.1,284,30
2026-08-18 07:00:00,2026-08-18T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,171.0,122.0,17.5,31.0,19.0,26.5,26.4,94,0.75,91,1002,0.7,1.29,313,71
2026-08-18 08:00:00,2026-08-18T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,161.5,133.0,8.8,41.0,24.0,27.0,27.1,93,0.0,34,1003,1.2,1.95,332,453
2026-08-18 09:00:00,2026-08-18T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,151.9,83.0,25.6,51.5,30.0,27.0,27.6,90,0.0,31,1004,1.9,2.58,330,654
2026-08-18 10:00:00,2026-08-18T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,142.4,156.0,54.1,58.0,36.0,27.5,28.7,86,0.0,47,1004,3.0,2.64,325,763
2026-08-18 11:00:00,2026-08-18T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,135.6,127.7,50.5,53.8,34.0,27.5,30.2,82,0.0,100,1002,3.4,2.87,330,139
2026-08-18 12:00:00,2026-08-18T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,128.8,126.0,34.6,53.5,34.0,26.0,31.4,79,0.0,100,1002,3.7,2.83,318,138
2026-08-18 13:00:00,2026-08-18T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,122.0,71.0,43.3,45.5,29.0,27.5,31.6,77,0.0,100,1002,3.5,3.05,319,137
2026-08-18 14:00:00,2026-08-18T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,123.7,115.0,41.8,41.5,26.0,27.5,32.2,75,0.0,31,1001,2.8,2.99,325,809
2026-08-18 15:00:00,2026-08-18T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,125.5,86.0,46.2,44.5,28.0,26.0,31.6,76,0.25,54,1000,1.9,3.1,319,587
2026-08-18 16:00:00,2026-08-18T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,127.2,41.0,64.4,49.0,31.0,27.0,31.2,79,0.75,62,1000,1.2,2.08,28,376
2026-08-18 17:00:00,2026-08-18T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,137.1,45.0,36.0,57.5,33.0,26.0,30.2,83,1.0,40,1000,0.8,1.22,84,235
2026-08-18 18:00:00,2026-08-18T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,147.1,128.3,34.9,35.0,24.0,27.3,29.4,86,0.0,100,1000,0.6,1.04,46,33
2026-08-18 19:00:00,2026-08-18T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,157.0,172.0,20.1,21.0,13.0,27.5,28.7,90,0.0,100,1001,0.0,0.41,41,0
2026-08-18 20:00:00,2026-08-18T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,161.3,123.0,54.7,14.0,9.0,26.0,28.4,90,1.25,100,1002,0.0,0.58,32,0
2026-08-18 21:00:00,2026-08-18T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,165.5,60.0,19.0,46.5,29.0,26.0,28.1,92,3.75,100,1002,0.0,0.6,352,0
2026-08-18 22:00:00,2026-08-18T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,169.8,123.0,13.7,31.0,19.0,27.0,27.7,92,0.5,100,1003,0.0,1.09,350,0
2026-08-18 23:00:00,2026-08-18T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,170.2,86.0,13.1,43.5,28.0,26.0,27.4,92,0.25,62,1003,0.0,0.94,324,0
2026-08-19 00:00:00,2026-08-18T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,170.6,101.0,14.6,27.5,18.0,11.0,27.1,91,0.0,1,1003,0.0,1.62,277,0
2026-08-19 01:00:00,2026-08-18T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,171.0,90.0,15.0,85.0,39.0,3.0,26.8,91,0.0,16,1002,0.0,2.11,273,0
2026-08-19 02:00:00,2026-08-18T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,173.5,90.0,12.8,105.0,48.0,4.0,26.6,91,0.0,34,1002,0.0,2.12,286,0
2026-08-19 03:00:00,2026-08-18T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,176.1,70.0,13.7,71.0,41.0,26.0,26.5,92,0.0,100,1002,0.0,1.35,285,0
2026-08-19 04:00:00,2026-08-18T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,178.6,39.0,8.6,72.0,42.0,26.0,26.4,94,0.0,26,1002,0.0,1.83,287,0
2026-08-19 05:00:00,2026-08-18T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,165.7,63.0,14.5,64.0,41.0,26.5,26.5,93,0.0,100,1002,0.0,1.99,305,0
2026-08-19 06:00:00,2026-08-18T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,152.9,87.7,12.7,47.5,32.0,26.0,26.6,92,0.0,42,1002,0.6,2.32,317,37
2026-08-19 07:00:00,2026-08-19T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,140.1,112.0,14.8,54.0,34.0,26.0,26.9,92,0.0,26,1002,0.7,2.89,321,239
2026-08-19 08:00:00,2026-08-19T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,138.5,81.0,14.3,90.0,46.0,7.0,27.7,92,0.0,33,1002,1.2,3.4,325,452
2026-08-19 09:00:00,2026-08-19T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,137.0,127.0,17.3,59.5,37.0,27.5,28.4,88,0.0,29,1003,1.9,3.87,339,655
2026-08-19 10:00:00,2026-08-19T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,135.4,107.0,29.3,64.5,38.0,26.5,29.8,83,0.0,100,1002,2.8,4.07,342,132
2026-08-19 11:00:00,2026-08-19T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,129.2,60.5,37.6,72.5,40.0,13.5,30.5,80,0.0,13,1002,3.6,3.87,348,924
2026-08-19 12:00:00,2026-08-19T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,122.9,38.3,19.7,36.0,23.0,62.8,30.4,79,0.5,100,1002,3.8,3.62,1,143
2026-08-19 13:00:00,2026-08-19T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,116.7,4.0,169.0,37.5,25.0,81.0,30.3,80,1.0,38,1002,3.6,3.66,345,893
2026-08-19 14:00:00,2026-08-19T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,112.1,52.5,20.0,53.5,31.0,46.5,30.2,82,8.0,100,1000,2.7,3.47,334,68
2026-08-19 15:00:00,2026-08-19T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,107.4,110.0,22.4,20.5,15.0,26.0,30.3,83,1.0,6,1000,1.9,3.69,322,665
2026-08-19 16:00:00,2026-08-19T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,102.7,49.0,15.2,20.0,16.0,7.5,30.0,84,0.0,100,1000,1.2,3.4,310,101
2026-08-19 17:00:00,2026-08-19T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,115.9,32.5,19.0,28.0,19.0,9.5,29.8,85,1.5,99,1000,0.8,2.32,328,71
2026-08-19 18:00:00,2026-08-19T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,129.2,102.0,9.6,5.5,3.0,8.5,29.4,87,1.25,100,1000,0.6,1.68,306,29
2026-08-19 19:00:00,2026-08-19T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,142.4,19.0,64.0,17.5,12.0,59.0,28.6,91,0.25,72,1001,0.0,1.3,292,0
2026-08-19 20:00:00,2026-08-19T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,49,171.0,141.0,51.8,9.0,6.0,10.5,28.2,92,0.0,25,1002,0.0,0.85,338,0
2026-08-19 21:00:00,2026-08-19T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,199.6,64.0,46.8,62.0,40.0,4.0,27.9,93,0.0,45,1003,0.0,0.89,320,0
2026-08-19 22:00:00,2026-08-19T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,228.2,88.0,24.4,83.0,53.0,4.0,27.1,92,0.0,100,1004,0.0,1.95,306,0
2026-08-19 23:00:00,2026-08-19T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,224.5,54.0,17.2,53.5,34.0,5.5,27.0,91,0.0,65,1004,0.0,2.33,304,0
2026-08-20 00:00:00,2026-08-19T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,220.8,51.0,33.5,46.0,28.0,8.0,27.2,91,0.5,84,1002,0.0,2.78,309,0
2026-08-20 01:00:00,2026-08-19T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,217.1,33.0,29.0,25.0,21.0,70.0,27.2,92,0.5,73,1002,0.0,2.93,309,0
2026-08-20 02:00:00,2026-08-19T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,201.3,41.0,22.8,44.5,27.0,4.5,27.2,92,0.0,83,1002,0.0,3.2,306,0
2026-08-20 03:00:00,2026-08-19T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,185.6,30.0,29.3,58.5,35.0,7.0,27.1,92,0.0,31,1002,0.0,3.43,315,0
2026-08-20 04:00:00,2026-08-19T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,169.8,61.0,43.5,64.5,37.0,6.5,27.4,88,0.0,0,1001,0.0,3.8,323,0
2026-08-20 05:00:00,2026-08-19T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,170.8,66.0,15.1,55.0,32.0,9.5,27.0,90,0.0,31,1002,0.0,3.89,320,0
2026-08-20 06:00:00,2026-08-19T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,171.8,50.0,8.5,53.5,31.0,7.5,26.7,91,0.0,37,1002,0.6,3.38,316,37
2026-08-20 07:00:00,2026-08-20T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,172.7,15.0,54.0,27.0,23.0,39.0,27.3,90,0.0,28,1002,0.7,3.75,317,238
2026-08-20 08:00:00,2026-08-20T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,156.2,94.0,17.4,55.0,35.0,9.0,28.6,87,0.0,24,1002,1.4,4.28,321,459
2026-08-20 09:00:00,2026-08-20T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,139.7,109.0,25.9,60.0,39.0,8.0,30.2,80,0.0,35,1002,3.1,4.54,341,646
2026-08-20 10:00:00,2026-08-20T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,123.1,107.0,15.7,66.5,42.0,7.0,31.2,76,0.0,32,1002,5.2,4.55,349,807
2026-08-20 11:00:00,2026-08-20T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,113.4,62.0,24.8,49.5,31.0,7.5,32.3,75,0.0,0,1002,8.7,4.72,348,922
2026-08-20 12:00:00,2026-08-20T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,103.7,30.0,27.6,37.0,23.0,8.0,33.0,71,0.0,53,1001,10.8,4.95,348,849
2026-08-20 13:00:00,2026-08-20T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,94.0,73.0,28.6,32.5,21.0,11.0,33.6,67,0.0,0,1000,7.6,4.71,350,925
2026-08-20 14:00:00,2026-08-20T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,95.3,89.7,26.8,32.2,20.0,9.0,33.6,66,0.0,0,999,3.9,4.5,347,826
2026-08-20 15:00:00,2026-08-20T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,96.7,70.0,23.0,27.0,17.0,8.0,33.5,66,0.0,60,998,2.4,3.96,338,551
2026-08-20 16:00:00,2026-08-20T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,98.0,123.0,23.1,31.5,20.0,5.0,32.4,75,0.25,26,998,1.5,2.72,345,456
2026-08-20 17:00:00,2026-08-20T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,129.6,147.0,22.6,37.5,24.0,8.5,31.1,76,0.0,38,998,0.8,2.62,300,233
2026-08-20 18:00:00,2026-08-20T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,161.1,76.0,22.7,38.5,25.0,8.0,30.3,79,0.25,32,999,0.7,1.82,313,38
2026-08-20 19:00:00,2026-08-20T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,192.6,122.0,23.3,44.0,28.0,7.5,29.6,83,0.25,42,999,0.0,2.14,304,0
2026-08-20 20:00:00,2026-08-20T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,207.6,105.7,23.6,39.3,25.0,7.0,29.0,85,0.5,46,1000,0.0,2.04,299,0
2026-08-20 21:00:00,2026-08-20T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,222.5,104.0,52.5,40.0,25.0,7.5,28.6,87,1.5,70,1000,0.0,1.89,283,0
2026-08-20 22:00:00,2026-08-20T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,237.5,73.0,24.2,30.0,20.0,6.0,28.4,87,1.75,100,1001,0.0,2.25,266,0
2026-08-20 23:00:00,2026-08-20T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,230.1,51.0,15.5,34.0,20.0,8.0,28.2,87,5.5,100,1001,0.0,2.45,273,0
2026-08-21 00:00:00,2026-08-20T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,222.7,74.0,35.0,27.0,18.0,6.5,28.1,86,3.49,100,1000,0.0,3.1,278,0
2026-08-21 01:00:00,2026-08-20T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,215.3,63.0,52.1,9.0,6.0,8.5,27.9,84,2.68,100,1000,0.0,2.9,290,0
2026-08-21 02:00:00,2026-08-20T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,195.3,53.3,47.3,28.8,19.0,7.7,27.9,83,1.47,9,999,0.0,2.73,307,0
2026-08-21 03:00:00,2026-08-20T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,175.3,45.0,33.8,13.0,8.0,7.0,27.7,83,2.68,18,998,0.0,2.55,298,0
2026-08-21 04:00:00,2026-08-20T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,155.2,34.0,37.7,17.5,10.0,6.0,27.2,90,4.83,100,998,0.0,2.1,348,0
2026-08-21 05:00:00,2026-08-20T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,156.2,121.0,14.0,13.0,9.0,7.5,27.1,91,2.55,100,998,0.0,1.92,345,0
2026-08-21 06:00:00,2026-08-20T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,33,157.2,62.0,18.9,3.5,2.0,6.5,27.1,91,0.54,100,998,0.6,2.27,314,31
2026-08-21 07:00:00,2026-08-21T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,158.2,87.0,47.5,4.5,3.0,7.0,27.1,92,0.27,100,1000,0.7,2.11,320,76
